Open_Time,Open,High,Low,Close,Volume
2022-02-25 12:00:00,89.1800,95.0000,87.7500,92.6900,8724655
2022-03-01 00:00:00,99.62,101.05,94.14,97.76,6279161
2022-03-01 12:00:00,97.77,102.02,96.03,98.61,7142294
2022-03-02 00:00:00,98.61,106.43,96.68,104.55,7993179
2022-03-02 12:00:00,104.54,105.25,99.77,100.69,7162990
2022-03-03 00:00:00,100.68,101.71,97.7,99.66,4004700
2022-03-03 12:00:00,99.65,100.94,93.99,95.58,5511242
2022-03-04 00:00:00,95.57,95.91,90.39,93.11,4882132
2022-03-04 12:00:00,93.09,93.75,86.87,88.26,5649832
2022-03-05 00:00:00,88.27,89.16,85.82,88.69,2848751
2022-03-05 12:00:00,88.69,91.2,87.74,89.59,2732520
2022-03-06 00:00:00,89.58,89.93,85.5,86.94,2762173
2022-03-06 12:00:00,86.95,88.26,84.02,84.53,3417026
2022-03-07 00:00:00,84.53,84.74,81.05,83.07,3986428
2022-03-07 12:00:00,83.08,86.68,79.77,81.62,6235406
2022-03-08 00:00:00,81.61,84.94,81.23,83.88,3550596
2022-03-08 12:00:00,83.89,85.06,81.3,82.25,5512420
2022-03-09 00:00:00,82.25,89.92,81.87,88.18,5435403
2022-03-09 12:00:00,88.17,89.46,86.02,88.04,5241480
2022-03-10 00:00:00,88.05,88.58,81.8,82.04,4651879
2022-03-10 12:00:00,82.02,83.97,80.56,82.81,4362232
2022-03-11 00:00:00,82.82,83.85,80.12,83.22,3960246
2022-03-11 12:00:00,83.23,84.33,80.0,80.64,4603612
2022-03-12 00:00:00,80.64,82.71,80.51,81.03,2070013
2022-03-12 12:00:00,81.03,82.38,80.83,81.38,1982381
2022-03-13 00:00:00,81.37,83.36,80.75,81.03,2289969
2022-03-13 12:00:00,81.02,81.68,77.54,78.69,4321219
2022-03-14 00:00:00,78.68,82.27,77.93,80.89,3579676
2022-03-14 12:00:00,80.88,81.48,78.5,81.2,4108900
2022-03-15 00:00:00,81.18,81.55,78.7,80.07,2763782
2022-03-15 12:00:00,80.08,86.0,79.59,82.83,5291956
2022-03-16 00:00:00,82.83,86.41,81.47,84.22,4956004
2022-03-16 12:00:00,84.22,87.97,82.14,87.73,5409634
2022-03-17 00:00:00,87.73,89.22,86.54,87.67,3205881
2022-03-17 12:00:00,87.67,91.04,87.52,87.83,5249836
2022-03-18 00:00:00,87.83,88.13,84.35,84.95,3658925
2022-03-18 12:00:00,84.93,92.31,84.61,89.77,6076829
2022-03-19 00:00:00,89.77,92.41,89.25,90.75,2658304
2022-03-19 12:00:00,90.75,94.59,90.4,92.31,5423423
2022-03-20 00:00:00,92.32,92.57,89.52,89.9,2513135
2022-03-20 12:00:00,89.93,90.65,87.77,88.58,3372735
2022-03-21 00:00:00,88.58,91.1,86.62,89.77,3374461
2022-03-21 12:00:00,89.77,91.23,87.39,88.55,3517627
2022-03-22 00:00:00,88.55,92.41,87.9,91.97,4083415
2022-03-22 12:00:00,91.98,93.95,90.22,90.44,4341221
2022-03-23 00:00:00,90.44,91.79,89.12,91.32,3058589
2022-03-23 12:00:00,91.33,96.35,90.9,94.83,6543750
2022-03-24 00:00:00,94.83,101.85,93.35,100.09,8073993
2022-03-24 12:00:00,100.09,103.73,98.24,102.33,8751799
2022-03-25 00:00:00,102.32,104.9,100.82,104.22,5721974
2022-03-25 12:00:00,104.22,104.5,97.06,98.55,6837650
2022-03-26 00:00:00,98.55,101.47,97.56,100.34,3380850
2022-03-26 12:00:00,100.31,103.4,99.61,101.68,4435825
2022-03-27 00:00:00,101.68,103.0,100.14,100.42,2241261
2022-03-27 12:00:00,100.42,107.44,98.68,106.94,6209673
2022-03-28 00:00:00,106.94,111.95,105.14,109.99,6415173
2022-03-28 12:00:00,109.99,113.9,105.29,105.73,8245067
2022-03-29 00:00:00,105.73,113.67,105.43,113.35,5556214
2022-03-29 12:00:00,113.36,115.67,108.8,111.56,8725380
2022-03-30 00:00:00,111.56,112.96,107.05,112.21,4893059
2022-03-30 12:00:00,112.21,125.38,111.56,120.85,12577006
2022-03-31 00:00:00,120.86,128.07,119.96,127.25,5909447
2022-03-31 12:00:00,127.24,129.66,121.0,122.85,12414843
2022-04-03 00:00:00,132.4700,141.2100,130.5000,139.1500,5654148
2022-04-03 12:00:00,139.1200,140.0200,134.0100,136.8500,4898832
2022-04-04 00:00:00,136.8700,138.3900,133.1000,134.7900,4105949
2022-04-04 12:00:00,134.7900,135.5100,125.6900,132.0900,7076114
2022-04-05 00:00:00,132.1100,134.8800,129.6600,134.5200,3022606
2022-04-05 12:00:00,134.5200,136.6800,126.0000,126.8400,6656337
2022-04-06 00:00:00,126.8400,127.3700,119.1900,121.5800,6189674
2022-04-06 12:00:00,121.5900,123.1500,112.0200,112.8700,11011554
2022-04-07 00:00:00,112.8600,117.6200,110.7800,117.3700,5304458
2022-04-07 12:00:00,117.3800,119.9500,111.6600,118.4100,6186240
2022-04-08 00:00:00,118.4100,122.3400,114.8100,115.2500,5648109
2022-04-08 12:00:00,115.2500,118.4400,108.0100,109.8300,7563577
2022-04-09 00:00:00,109.8200,111.7300,108.1800,110.4400,3060185
2022-04-09 12:00:00,110.4400,113.6900,109.2000,112.8900,2842292
2022-04-10 00:00:00,112.8900,113.9500,109.6100,110.9900,2810846
2022-04-10 12:00:00,110.9900,116.0000,110.3900,111.0400,4484837
2022-04-11 00:00:00,111.0300,111.8600,103.3000,103.9200,6682385
2022-04-11 12:00:00,103.9400,104.7800,97.9800,99.6200,8110904
2022-04-12 00:00:00,99.6100,105.6300,98.2300,105.4800,4997513
2022-04-12 12:00:00,105.4800,109.2600,100.2700,103.1700,10294201
2022-04-13 00:00:00,103.1600,105.0800,100.9200,101.0200,4320286
2022-04-13 12:00:00,101.0100,105.9700,100.0200,104.8900,7097884
2022-04-14 00:00:00,104.9000,107.7200,103.0900,103.6200,4364517
2022-04-14 12:00:00,103.6200,105.7500,98.7100,100.7200,6488167
2022-04-15 00:00:00,100.7100,102.4600,99.5000,101.6800,3190426
2022-04-15 12:00:00,101.6800,102.8900,99.7400,101.3300,3560771
2022-04-16 00:00:00,101.3500,102.7900,100.8600,101.8400,1930387
2022-04-16 12:00:00,101.8400,103.4600,100.6200,102.0200,3071356
2022-04-17 00:00:00,102.0100,102.4700,100.9200,102.3800,1719127
2022-04-17 12:00:00,102.3900,105.4500,99.5200,100.0800,6339874
2022-04-18 00:00:00,100.0900,101.7000,94.6000,96.7400,5899820
2022-04-18 12:00:00,96.7500,102.6400,96.7200,102.3500,6877711
2022-04-19 00:00:00,102.3400,103.7700,101.0100,102.2700,3656404
2022-04-19 12:00:00,102.2700,108.7700,102.2200,108.4500,6676276
2022-04-20 00:00:00,108.4500,110.9200,106.5400,110.3300,4567807
2022-04-20 12:00:00,110.3500,110.6500,104.1700,105.5200,5999553
2022-04-21 00:00:00,105.5100,109.1000,105.2200,108.3600,3525837
2022-04-21 12:00:00,108.3700,109.9600,99.7600,101.6900,7369075
2022-04-22 00:00:00,101.7000,103.5300,100.0600,102.1600,3679757
2022-04-22 12:00:00,102.1500,102.7600,99.1700,100.5000,4924228
2022-04-23 00:00:00,100.5200,102.0000,98.2500,101.4800,2892791
2022-04-23 12:00:00,101.4800,102.8700,100.1400,100.6100,2726373
2022-04-24 00:00:00,100.6000,102.2400,100.1600,101.0800,1798689
2022-04-24 12:00:00,101.0800,101.5100,98.5000,99.1300,3953653
2022-04-25 00:00:00,99.1500,99.3500,94.1000,96.6800,6092554
2022-04-25 12:00:00,96.6900,101.5900,95.7700,100.9400,5899646
2022-04-26 00:00:00,100.9500,102.0000,99.6200,100.4400,2545922
2022-04-26 12:00:00,100.4400,101.0700,94.5000,95.6500,7337889
2022-04-27 00:00:00,95.6600,100.1000,94.8200,99.1800,4103211
2022-04-27 12:00:00,99.1800,100.7200,96.7000,98.3000,5196942
2022-04-28 00:00:00,98.3000,100.5400,97.9200,99.8100,3046723
2022-04-28 12:00:00,99.8100,100.2000,96.2300,98.1800,5802670
2022-04-29 00:00:00,98.1800,98.6600,95.0300,95.5900,2956441
2022-04-29 12:00:00,95.5900,97.0600,92.2600,93.9400,4580291
2022-04-30 00:00:00,93.9400,94.9500,93.5000,93.8400,1857842
2022-04-30 12:00:00,93.8500,94.1700,81.6700,84.5000,6717772
2022-05-01 00:00:00,84.5100,89.9000,84.0000,88.1900,5199627
2022-05-01 12:00:00,88.1900,93.1600,87.0100,89.6100,5283771
2022-05-02 00:00:00,89.6100,90.8500,86.2100,86.7400,3531838
2022-05-02 12:00:00,86.7400,88.9100,85.0200,87.4400,5310935
2022-05-03 00:00:00,87.4400,88.7900,86.6700,88.4500,2246923
2022-05-03 12:00:00,88.4500,88.5600,84.5800,85.8100,3502020
2022-05-04 00:00:00,85.8200,88.6900,85.4200,88.4000,2838904
2022-05-04 12:00:00,88.4000,93.1000,86.2400,92.7000,6547690
2022-05-05 00:00:00,92.7000,95.2200,91.9900,92.2700,3368199
2022-05-05 12:00:00,92.2800,92.9500,81.0500,84.4800,10412186
2022-05-06 00:00:00,84.4700,84.7800,80.3000,81.1800,5248028
2022-05-06 12:00:00,81.1800,83.1800,79.7900,81.6300,6478344
2022-05-07 00:00:00,81.6400,82.0200,79.0200,81.7400,3233695
2022-05-07 12:00:00,81.7500,82.2900,77.0000,78.8000,4516782
2022-05-08 00:00:00,78.8000,79.3600,75.8000,79.0700,5100403
2022-05-08 12:00:00,79.0700,79.3200,73.5800,75.3400,6758477
2022-05-09 00:00:00,75.3400,77.1900,70.5000,72.1900,7365960
2022-05-09 12:00:00,72.1900,73.1900,61.6100,62.0800,20318756
2022-05-10 00:00:00,62.0700,72.9900,60.0000,71.5300,17402174
2022-05-10 12:00:00,71.5200,73.9900,63.1200,66.8300,14393589
2022-05-11 00:00:00,66.8300,68.4400,60.5800,61.3600,13380023
2022-05-11 12:00:00,61.3500,63.8700,43.0600,50.8400,34923466
2022-05-12 00:00:00,50.8500,54.3300,37.1000,43.9100,34867556
2022-05-12 12:00:00,43.9000,49.3600,41.4800,44.6300,21823499
2022-05-13 00:00:00,44.6400,54.0000,43.8100,53.1400,18260233
2022-05-13 12:00:00,53.1600,56.3700,48.2000,48.8800,14683422
2022-05-14 00:00:00,48.8800,53.9400,47.3500,48.0200,8830162
2022-05-14 12:00:00,48.0300,52.9700,45.7500,52.4000,11391078
2022-05-15 00:00:00,52.4000,53.6400,49.5700,53.4100,6490520
2022-05-15 12:00:00,53.4100,59.2900,52.1600,58.8000,11330606
2022-05-16 00:00:00,58.8000,58.8000,52.5100,53.7800,10067815
2022-05-16 12:00:00,53.7900,55.7900,51.8000,53.7700,12072191
2022-05-17 00:00:00,53.7800,57.6500,53.6400,55.6200,7101667
2022-05-17 12:00:00,55.6100,58.2000,53.0000,57.0000,12835770
2022-05-18 00:00:00,57.0100,57.8300,53.7400,54.1700,6606347
2022-05-18 12:00:00,54.1800,54.3000,49.3400,49.9200,12742414
2022-05-19 00:00:00,49.9100,52.2800,48.0700,51.1900,10981443
2022-05-19 12:00:00,51.1900,54.0600,50.2600,52.1800,13680756
2022-05-20 00:00:00,52.1800,53.6200,50.5500,53.1400,10514287
2022-05-20 12:00:00,53.1400,53.2200,47.7600,49.4100,14769466
2022-05-21 00:00:00,49.4000,50.3800,48.3600,49.4100,6453560
2022-05-21 12:00:00,49.4100,51.2000,48.9500,50.2700,5860372
2022-05-22 00:00:00,50.2700,51.9300,49.6400,51.4600,5385262
2022-05-22 12:00:00,51.4700,53.1600,51.0700,52.4400,7344176
2022-05-23 00:00:00,52.4400,54.6600,51.7700,53.9700,6937286
2022-05-23 12:00:00,53.9800,54.6500,48.5600,49.1400,12967119
2022-05-24 00:00:00,49.1300,50.3000,48.6100,49.4900,6002920
2022-05-24 12:00:00,49.4900,50.8300,47.0400,49.6600,11659768
2022-05-25 00:00:00,49.6500,50.5400,47.5300,47.6600,7764792
2022-05-25 12:00:00,47.6500,49.1300,47.5300,47.9500,8153683
2022-05-26 00:00:00,47.9500,48.6500,43.0700,43.7000,11007807
2022-05-26 12:00:00,43.6900,46.6600,41.5600,43.4100,20936881
2022-05-27 00:00:00,43.4100,43.9200,39.9100,41.5600,19299327
2022-05-27 12:00:00,41.5600,43.6000,40.4000,41.1500,18286090
2022-05-28 00:00:00,41.1500,42.4600,40.3000,41.5800,9097808
2022-05-28 12:00:00,41.5700,45.1000,41.4400,44.2200,9219495
2022-05-29 00:00:00,44.2200,44.4000,41.7700,44.0500,10571766
2022-05-29 12:00:00,44.0600,45.6600,44.0400,44.9500,9968926
2022-05-30 00:00:00,44.9500,47.3900,44.2400,46.0600,12128125
2022-05-30 12:00:00,46.0600,48.5800,44.9200,47.2100,12173979
2022-05-31 00:00:00,47.2100,48.2300,45.9000,46.5800,9583611
2022-05-31 12:00:00,46.5800,46.7900,44.5200,45.7600,11297229
2022-06-01 00:00:00,45.7500,46.1200,44.1900,44.5800,6678608
2022-06-01 12:00:00,44.5800,45.6600,39.4900,40.0900,19141096
2022-06-02 00:00:00,40.0900,41.2400,38.1000,41.0100,16420782
2022-06-02 12:00:00,41.0000,41.7000,39.5900,40.8400,15791434
2022-06-03 00:00:00,40.8400,41.5200,37.9100,38.2300,13115833
2022-06-03 12:00:00,38.2300,38.9500,37.5500,38.2400,14024438
2022-06-04 00:00:00,38.2500,38.3600,35.6500,36.9700,14155371
2022-06-04 12:00:00,36.9700,39.5500,36.5100,38.9900,13461711
2022-06-05 00:00:00,38.9900,39.9800,37.8100,39.4300,12816389
2022-06-05 12:00:00,39.4400,40.2200,38.3800,38.5100,13518380
2022-06-06 00:00:00,38.5000,44.9900,38.3100,43.9100,22198563
2022-06-06 12:00:00,43.9200,44.1300,41.0500,42.3500,22520438
2022-06-07 00:00:00,42.3600,42.7700,37.0600,38.0400,26964737
2022-06-07 12:00:00,38.0300,41.3500,37.6300,39.2800,24784673
2022-06-08 00:00:00,39.2900,40.9400,38.2400,39.2800,15106415
2022-06-08 12:00:00,39.2800,40.1500,38.3800,38.8000,10817924
2022-06-09 00:00:00,38.8100,41.9600,38.4000,41.1800,11766139
2022-06-09 12:00:00,41.1900,41.4100,39.4000,39.9500,14139049
2022-06-10 00:00:00,39.9400,40.9000,38.8800,39.2800,10729340
2022-06-10 12:00:00,39.2800,39.6900,36.7300,37.1200,17335868
2022-06-11 00:00:00,37.1300,37.9100,35.0700,35.4400,11026341
2022-06-11 12:00:00,35.4400,35.7500,33.1300,33.9100,21557517
2022-06-12 00:00:00,33.9200,34.3000,31.0400,32.7000,23797943
2022-06-12 12:00:00,32.7000,34.5000,30.5300,30.5600,21872878
2022-06-13 00:00:00,30.5600,31.0900,26.0000,26.8000,54957361
2022-06-13 12:00:00,26.8000,29.8600,26.0700,28.5800,47244671
2022-06-14 00:00:00,28.5800,32.2100,25.8100,29.0600,45787837
2022-06-14 12:00:00,29.0600,31.4000,27.9700,29.5600,30771813
2022-06-15 00:00:00,29.5700,30.2900,26.7500,28.8800,30977980
2022-06-15 12:00:00,28.9000,34.8700,28.0800,34.7200,47828106
2022-06-16 00:00:00,34.7200,36.2600,30.7000,31.2600,27552314
2022-06-16 12:00:00,31.2500,32.6400,29.5200,30.1000,36485436
2022-06-17 00:00:00,30.0900,32.1100,29.2100,31.5500,22413553
2022-06-17 12:00:00,31.5500,32.1000,30.5100,30.7000,19520488
2022-06-18 00:00:00,30.7100,31.2800,27.7700,29.9700,24842293
2022-06-18 12:00:00,29.9700,32.0000,27.0900,31.9800,36720872
2022-06-19 00:00:00,31.9800,33.0800,28.6700,32.4000,33292481
2022-06-19 12:00:00,32.3900,35.4300,31.4900,34.1600,30879529
2022-06-20 00:00:00,34.1700,36.9000,31.7000,36.3000,29236103
2022-06-20 12:00:00,36.3100,36.7000,33.7500,35.2200,27959663
2022-06-21 00:00:00,35.2300,38.5100,34.1800,37.1400,29775411
2022-06-21 12:00:00,37.1400,39.2500,35.5800,36.3900,25463850
2022-06-22 00:00:00,36.3900,36.7000,33.6200,35.4700,19945231
2022-06-22 12:00:00,35.4600,36.8600,33.8100,34.1100,26254184
2022-06-23 00:00:00,34.1100,37.4900,33.8800,36.9000,19260535
2022-06-23 12:00:00,36.9000,38.6900,36.0800,38.1500,28205947
2022-06-24 00:00:00,38.1400,40.4700,37.6400,40.2700,18883722
2022-06-24 12:00:00,40.2800,42.9100,39.4100,41.8900,23337456
2022-06-25 00:00:00,41.8900,42.6100,40.6300,41.8300,14646918
2022-06-25 12:00:00,41.8300,42.6000,39.7200,42.2100,16455682
2022-06-26 00:00:00,42.2000,42.4900,40.5400,42.0500,12278176
2022-06-26 12:00:00,42.0600,42.4700,39.1000,39.3600,16101482
2022-06-27 00:00:00,39.3600,41.2800,38.8500,40.3000,12155207
2022-06-27 12:00:00,40.3100,40.4500,37.8000,38.5000,17332531
2022-06-28 00:00:00,38.5000,39.7000,36.9400,39.2100,14271337
2022-06-28 12:00:00,39.2000,39.8800,35.0500,35.3200,23511884
2022-06-29 00:00:00,35.3100,36.1000,34.2000,34.9300,16760510
2022-06-29 12:00:00,34.9300,35.1300,33.0900,34.0200,23877745
2022-06-30 00:00:00,34.0200,34.1900,31.1600,31.6700,20005675
2022-06-30 12:00:00,31.6600,33.9500,30.7900,33.7300,24779197
2022-07-01 00:00:00,33.7300,35.3900,31.7900,32.3300,27861894
2022-07-01 12:00:00,32.3200,33.9500,32.0000,32.8300,17104035
2022-07-02 00:00:00,32.8300,33.4400,31.8300,32.7500,11361279
2022-07-02 12:00:00,32.7500,34.1500,32.5600,33.3400,11816905
2022-07-03 00:00:00,33.3500,33.7100,32.3100,32.8900,9829226
2022-07-03 12:00:00,32.8900,33.6800,32.1200,33.3700,9277491
2022-07-04 00:00:00,33.3700,34.4100,32.4100,34.4000,11197752
2022-07-04 12:00:00,34.4000,36.9500,33.7500,36.7100,18477776
2022-07-05 00:00:00,36.7100,36.9700,33.7900,33.9600,16477742
2022-07-05 12:00:00,33.9600,36.3800,33.0600,35.3700,21500190
2022-07-06 00:00:00,35.3700,36.6600,34.7700,35.6000,17139662
2022-07-06 12:00:00,35.6000,37.6500,35.3000,37.0100,19172721
2022-07-07 00:00:00,37.0200,37.4200,36.3600,37.2400,9761456
2022-07-07 12:00:00,37.2400,39.2600,36.7200,38.4400,18700334
2022-07-08 00:00:00,38.4400,39.7000,36.5600,37.1700,15772799
2022-07-08 12:00:00,37.1800,39.3400,36.4200,38.1000,20667193
2022-07-09 00:00:00,38.1000,38.8800,37.7600,38.1700,9089878
2022-07-09 12:00:00,38.1700,38.9900,37.7400,38.0200,7934135
2022-07-10 00:00:00,38.0200,38.1200,36.6100,36.9200,7788826
2022-07-10 12:00:00,36.9200,37.4100,36.2400,36.7000,9584755
2022-07-11 00:00:00,36.6900,36.7200,34.7500,35.1400,10125017
2022-07-11 12:00:00,35.1300,35.8000,33.2200,33.3900,14427986
2022-07-12 00:00:00,33.3800,34.1900,33.1100,33.9100,11080612
2022-07-12 12:00:00,33.9000,34.6000,32.5600,32.6500,15363243
2022-07-13 00:00:00,32.6500,34.1600,32.3300,33.9300,9839550
2022-07-13 12:00:00,33.9300,35.0800,31.7000,34.9300,23477387
2022-07-14 00:00:00,34.9200,35.3100,33.5200,33.7800,9482975
2022-07-14 12:00:00,33.7800,37.3100,33.5900,37.1200,17215012
2022-07-15 00:00:00,37.1100,38.4600,36.5100,37.7000,11377449
2022-07-15 12:00:00,37.7000,39.0900,37.0300,37.3500,14734135
2022-07-16 00:00:00,37.3500,37.5100,36.3300,36.7400,6793860
2022-07-16 12:00:00,36.7400,40.4100,36.6000,39.5700,17138915
2022-07-17 00:00:00,39.5700,41.0900,39.2500,39.7600,11630660
2022-07-17 12:00:00,39.7700,39.8800,38.2600,38.5800,10989161
2022-07-18 00:00:00,38.5800,42.7200,38.5300,41.6300,16234932
2022-07-18 12:00:00,41.6200,44.1000,39.6600,43.5300,16915053
2022-07-19 00:00:00,43.5300,46.2000,42.5400,45.5300,20836114
2022-07-19 12:00:00,45.5400,47.4000,44.5900,44.8600,21002713
2022-07-20 00:00:00,44.8500,46.0800,43.7300,45.3200,13722801
2022-07-20 12:00:00,45.3200,46.3200,41.2100,42.0200,20515944
2022-07-21 00:00:00,42.0200,42.4800,39.6100,41.7400,16957658
2022-07-21 12:00:00,41.7200,44.0600,40.8300,43.1100,18536822
2022-07-22 00:00:00,43.1100,44.3400,42.0800,44.1300,10664249
2022-07-22 12:00:00,44.1300,44.1900,40.0100,40.4900,15946923
2022-07-23 00:00:00,40.4900,41.9100,39.5300,39.5900,9444093
2022-07-23 12:00:00,39.5800,40.4800,38.5900,39.9500,11682084
2022-07-24 00:00:00,39.9500,41.3800,39.4400,40.8600,8952382
2022-07-24 12:00:00,40.8700,42.0800,40.0600,40.9100,9793076
2022-07-25 00:00:00,40.9100,41.0900,37.7100,38.8600,12049275
2022-07-25 12:00:00,38.8600,39.3500,36.5300,36.6400,14512707
2022-07-26 00:00:00,36.6300,36.8200,35.2400,35.7900,11856022
2022-07-26 12:00:00,35.7900,36.3300,34.6400,36.2200,14718174
2022-07-27 00:00:00,36.2200,37.1900,35.6400,36.3700,8403765
2022-07-27 12:00:00,36.3800,40.5600,36.1600,40.2100,20140064
2022-07-28 00:00:00,40.2000,40.8200,39.0100,40.4900,10173328
2022-07-28 12:00:00,40.5000,44.1600,39.1900,42.9000,21921946
2022-07-29 00:00:00,42.9100,44.4200,41.3500,41.9100,12212947
2022-07-29 12:00:00,41.9000,43.4400,41.0900,41.9000,15364085
2022-07-30 00:00:00,41.9000,43.0700,41.4100,42.3900,9191718
2022-07-30 12:00:00,42.3800,46.6400,42.1700,43.8300,15986713
2022-07-31 00:00:00,43.8400,44.7600,42.9500,44.3900,9072408
2022-07-31 12:00:00,44.3900,45.1800,42.1800,42.3200,9893583
2022-08-01 00:00:00,42.3100,43.2300,41.6300,42.2100,7775885
2022-08-01 12:00:00,42.2000,42.9700,40.5200,41.6100,12504263
2022-08-02 00:00:00,41.6200,42.0900,39.7700,40.5300,9132019
2022-08-02 12:00:00,40.5200,42.4300,39.4200,39.7300,13823009
2022-08-03 00:00:00,39.7300,40.0800,37.3900,39.6300,30375508
2022-08-03 12:00:00,39.6200,41.0000,38.1600,38.5200,18023261
2022-08-04 00:00:00,38.5200,39.7300,38.3800,38.5800,10837981
2022-08-04 12:00:00,38.5900,39.8300,37.9000,38.8100,12879656
2022-08-05 00:00:00,38.8100,41.0600,38.6500,40.9800,9250228
2022-08-05 12:00:00,40.9800,41.3200,39.3900,40.5500,11975865
2022-08-06 00:00:00,40.5500,40.8800,40.1300,40.2800,5140771
2022-08-06 12:00:00,40.2800,40.9000,39.8300,40.0400,6177266
2022-08-07 00:00:00,40.0300,40.2400,39.1500,40.1200,5243678
2022-08-07 12:00:00,40.1100,41.5900,40.0400,40.5900,6716105
2022-08-08 00:00:00,40.6000,43.4100,40.5300,43.3800,9899415
2022-08-08 12:00:00,43.3700,43.7200,41.7700,42.1500,11502126
2022-08-09 00:00:00,42.1400,42.7600,40.6500,40.8400,10386073
2022-08-09 12:00:00,40.8500,41.4300,39.6800,40.3000,9312411
2022-08-10 00:00:00,40.3000,40.3200,39.1100,40.0100,8707161
2022-08-10 12:00:00,40.0000,42.8500,39.8000,42.4500,16729033
2022-08-11 00:00:00,42.4500,45.0900,42.3200,44.0600,15973613
2022-08-11 12:00:00,44.0600,45.3200,42.3600,42.7500,15747741
2022-08-12 00:00:00,42.7500,43.7800,42.1000,42.2900,10030799
2022-08-12 12:00:00,42.3000,45.4900,42.2800,45.4600,12473678
2022-08-13 00:00:00,45.4500,48.3800,45.2300,46.7300,21713813
2022-08-13 12:00:00,46.7200,47.4400,46.0200,46.5700,10611953
2022-08-14 00:00:00,46.5800,48.0500,46.0400,46.6700,12273459
2022-08-14 12:00:00,46.6700,46.7100,44.4300,44.8600,12542871
2022-08-15 00:00:00,44.8500,47.2400,43.1900,43.7700,15644863
2022-08-15 12:00:00,43.7800,44.7300,42.7100,43.7000,10757812
2022-08-16 00:00:00,43.6900,44.3000,42.5000,43.9500,10663613
2022-08-16 12:00:00,43.9500,44.2200,42.5200,43.0600,11965159
2022-08-17 00:00:00,43.0500,44.7400,42.5700,42.7400,11158381
2022-08-17 12:00:00,42.7500,42.7900,40.1300,40.5100,17699886
2022-08-18 00:00:00,40.5200,41.4100,40.0000,41.2900,8622910
2022-08-18 12:00:00,41.3000,41.6300,39.2500,39.4800,12976708
2022-08-19 00:00:00,39.4800,39.5600,34.3800,36.3300,21256756
2022-08-19 12:00:00,36.3300,37.7600,35.5800,35.7900,17832991
2022-08-20 00:00:00,35.7900,37.2300,35.7400,36.5700,10924117
2022-08-20 12:00:00,36.5600,36.9600,34.1500,35.2500,15110695
2022-08-21 00:00:00,35.2500,36.2600,34.2600,36.1600,10832708
2022-08-21 12:00:00,36.1500,37.0400,35.5500,36.4500,10095361
2022-08-22 00:00:00,36.4500,36.5400,33.7000,34.6300,13586498
2022-08-22 12:00:00,34.6300,35.5500,33.8800,35.3900,13114874
2022-08-23 00:00:00,35.3900,35.7300,34.2200,35.6600,9936310
2022-08-23 12:00:00,35.6600,36.0900,35.1600,35.6600,9478568
2022-08-24 00:00:00,35.6600,35.7100,34.2700,35.3700,9414604
2022-08-24 12:00:00,35.3600,36.3900,34.8300,34.8500,10056987
2022-08-25 00:00:00,34.8500,36.3500,34.8400,36.2900,8350108
2022-08-25 12:00:00,36.2900,36.5100,35.0200,35.2200,9242064
2022-08-26 00:00:00,35.2300,35.2400,33.7500,34.2100,9346505
2022-08-26 12:00:00,34.2200,35.7700,31.3100,31.6800,22844198
2022-08-27 00:00:00,31.6800,32.2200,31.1000,31.9600,8982420
2022-08-27 12:00:00,31.9700,32.0200,30.8200,31.5000,9682599
2022-08-28 00:00:00,31.4900,32.0200,31.1400,31.7400,6189780
2022-08-28 12:00:00,31.7500,32.1800,30.1400,30.3800,9298407
2022-08-29 00:00:00,30.3800,30.9500,29.9000,30.6800,9295024
2022-08-29 12:00:00,30.6700,32.6200,30.6200,32.3900,14329122
2022-08-30 00:00:00,32.4000,33.1700,31.8300,32.7300,8836461
2022-08-30 12:00:00,32.7200,32.8500,30.6100,31.4700,15282310
2022-08-31 00:00:00,31.4600,32.8800,31.4300,32.5500,10708887
2022-08-31 12:00:00,32.5600,32.9500,31.1600,31.4600,11966091
2022-09-01 00:00:00,31.4700,31.7500,30.8000,31.4400,7994999
2022-09-01 12:00:00,31.4400,31.7800,30.3700,31.5900,10583933
2022-09-02 00:00:00,31.5900,31.9500,31.0800,31.5600,6038157
2022-09-02 12:00:00,31.5600,32.3700,30.7200,31.2100,12236816
2022-09-03 00:00:00,31.2000,31.2500,30.7700,31.0100,4558793
2022-09-03 12:00:00,31.0100,31.2600,30.7800,31.1000,4020345
2022-09-04 00:00:00,31.1000,31.8600,31.0000,31.8500,5705765
2022-09-04 12:00:00,31.8500,32.2200,31.4300,32.1500,5848400
2022-09-05 00:00:00,32.1400,32.5000,31.1200,31.2600,6936280
2022-09-05 12:00:00,31.2500,32.4400,31.1500,32.1500,7409273
2022-09-06 00:00:00,32.1500,33.5800,32.1400,33.2200,11578226
2022-09-06 12:00:00,33.2200,33.8800,30.3900,30.8700,20554128
2022-09-07 00:00:00,30.8700,31.3000,30.2700,31.1500,8018512
2022-09-07 12:00:00,31.1400,32.9500,30.8200,32.6800,12180489
2022-09-08 00:00:00,32.6900,33.4000,31.9900,32.8900,7844923
2022-09-08 12:00:00,32.8900,33.9800,32.1400,33.6000,14447682
2022-09-09 00:00:00,33.5900,35.9600,33.5700,35.3600,13923310
2022-09-09 12:00:00,35.3500,35.9300,34.2300,34.6600,10463395
2022-09-10 00:00:00,34.6600,35.1600,34.2400,34.7300,7161409
